Creator,Profile URL,Artwork Title,Caption,Year,Image URL,Filename,Creator in Sanity,Creator ID
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Ringe étoile.","Ringe étoile.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_etoile_Ringe_Art-Aurea.jpg","Stefanie-Frye_Schmuck_etoile_Ringe_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Ring étoile. Gold.","Ring étoile. Gold.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_etoile_Ring_Gold_Art-Aurea.jpg","Stefanie-Frye_Schmuck_etoile_Ring_Gold_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","limpide.","limpide.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_limpide_Art-Aurea.jpg","Stefanie-Frye_Schmuck_limpide_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Collier limpide. Gold mit Bergkristall.","Collier limpide. Gold mit Bergkristall.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_limpide_Collier-Gold_Art-Aurea.jpg","Stefanie-Frye_Schmuck_limpide_Collier-Gold_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","caleido.","caleido.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_Caleido_Art-Aurea.jpg","Stefanie-Frye_Schmuck_Caleido_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Collier caleido. Silber.","Collier caleido. Silber.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_caleido_Collier_Silber_Art-Aurea.jpg","Stefanie-Frye_Schmuck_caleido_Collier_Silber_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","caleido.","caleido.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_caleido_Art-Aurea.jpg","Stefanie-Frye_caleido_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","caleido.","caleido.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuck_caleido__Art-Aurea.jpg","Stefanie-Frye_Schmuck_caleido__Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Ohrhänger folded. Silber.","Ohrhänger folded. Silber.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuckdesign_folded_Ohrschmuck_Art-Aurea.jpg","Stefanie-Frye_Schmuckdesign_folded_Ohrschmuck_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Ohrhänger folded. Gold.","Ohrhänger folded. Gold.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_Schmuckdesign_folded_Ohrschmuck_Gold_Art-Aurea.jpg","Stefanie-Frye_Schmuckdesign_folded_Ohrschmuck_Gold_Art-Aurea.jpg","No",""
"Stefanie Frye","https://artaurea.de/profiles/frye-stefanie/","Halsreif folded. Gold.","Halsreif folded. Gold.","","https://artaurea.de/wp-content/uploads/2013/11/Stefanie-Frye_folded_Halsreif_Gold_Art-Aurea.jpg","Stefanie-Frye_folded_Halsreif_Gold_Art-Aurea.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Lurch I","Ring Lurch I. Keramik, Gold 750.","","https://artaurea.de/wp-content/uploads/2013/10/Achim-Gersmann_Lurch-I-Keramik-Au-750_Schmuckdesign.jpg","Achim-Gersmann_Lurch-I-Keramik-Au-750_Schmuckdesign.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Lurch I. Rutilquarz, Platin 950.","Ring Lurch I. Rutilquarz, Platin 950.","","https://artaurea.de/wp-content/uploads/2013/10/Achim-Gersmann_Lurch-I-Rutilquarz-Platin-950_Schmuckdesign.jpg","Achim-Gersmann_Lurch-I-Rutilquarz-Platin-950_Schmuckdesign.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring P3. Gold 750, Diamanten. Preis auf Anfrage. MJC Winner 2011.","Ring P3. Gold 750, Diamanten. Preis auf Anfrage. MJC Winner 2011.","2011","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-ring-p3.jpg","achim-gersmann-ring-p3.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Orbit 1. Gold 750, 16 Brillianten. Preis auf Anfrage.","Ring Orbit 1. Gold 750, 16 Brillianten. Preis auf Anfrage.","","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-orbit-13.jpg","achim-gersmann-orbit-13.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Crown QR. Gold 750, zwei Brillianten. Preis auf Anfrage. MJC Winner 2012.","Ring Crown QR. Gold 750, zwei Brillianten. Preis auf Anfrage. MJC Winner 2012.","2012","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-crown-qr2.jpg","achim-gersmann-crown-qr2.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Floater. Platin 950, Bergkristall. Preis auf Anfrage.","Ring Floater. Platin 950, Bergkristall. Preis auf Anfrage.","","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-ring-floater.jpg","achim-gersmann-ring-floater.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ring Arc. Platin 960, Tansanit. Preis auf Anfrage.","Ring Arc. Platin 960, Tansanit. Preis auf Anfrage.","","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-ring-arc2.jpg","achim-gersmann-ring-arc2.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Ohrring SL. Platin 950, Gold 750, schwarze Diamanten. Preis auf Anfrage.","Ohrring SL. Platin 950, Gold 750, schwarze Diamanten. Preis auf Anfrage. ","","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-ohrring-sl.jpg","achim-gersmann-ohrring-sl.jpg","No",""
"Achim Gersmann","https://artaurea.de/profiles/gersmann-achim/","Halsschmuck SL. Platin 950, Gold 750. Preis auf Anfrage. MJC Winner 2010.","Halsschmuck SL. Platin 950, Gold 750. Preis auf Anfrage. MJC Winner 2010.","2010","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-boebbel-sl.jpg","achim-gersmann-boebbel-sl.jpg","No",""
"Goldmiss Design","https://artaurea.de/profiles/goldmiss-design/","Brosche Space oddity. Spitze, Weißgold 750, Tahitiperlen, Brillanten.","Brosche Space oddity. Spitze, Weißgold 750, Tahitiperlen, Brillanten.","","https://artaurea.de/wp-content/uploads/2013/11/goldmiss-design-brosche-space-oddity.jpg","goldmiss-design-brosche-space-oddity.jpg","No",""
"Goldmiss Design","https://artaurea.de/profiles/goldmiss-design/","Ringe Kroko. Gold 750 mit Diamanten, Silber 925, Silber 925 geschwärzt oder mit schwarzen Diamanten.","Ringe Kroko. Gold 750 mit Diamanten, Silber 925, Silber 925 geschwärzt oder mit schwarzen Diamanten.","","https://artaurea.de/wp-content/uploads/2013/11/goldmiss-design-ringe.jpg","goldmiss-design-ringe.jpg","No",""
"Goldmiss Design","https://artaurea.de/profiles/goldmiss-design/","Ringe lacy star. Spitze, 
Gold 750, Weißgold 750.","Ringe lacy star. Spitze, 
Gold 750, Weißgold 750.","","https://artaurea.de/wp-content/uploads/2013/11/goldmiss-design-ringe-lacy-star.jpg","goldmiss-design-ringe-lacy-star.jpg","No",""
"Goldmiss Design","https://artaurea.de/profiles/goldmiss-design/","Knotenringe. Silber 925, Gold 750.","Knotenringe. Silber 925, Gold 750.","","https://artaurea.de/wp-content/uploads/2013/11/goldmiss-design-knotenringe.jpg","goldmiss-design-knotenringe.jpg","No",""
"Batho Gündra","https://artaurea.de/profiles/guendra-batho/","Halsschmuck Sonne und Mond. Silber 925 und Feingold","Halsschmuck Sonne und Mond. Silber 925 und Feingold","","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-halskette-sonne-mond1.jpg","batho-guendra-halskette-sonne-mond1.jpg","Yes","5Nnn2PqcEKG4dqRP9h40La"
"Batho Gündra","https://artaurea.de/profiles/guendra-batho/","Halsschmuck Sonne und Mond. Silber 925 und Feingold. Detailaufnahme","Halsschmuck Sonne und Mond. Silber 925 und Feingold. Detailaufnahme","","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-halskette-sonne-mond-detail.jpg","batho-guendra-halskette-sonne-mond-detail.jpg","Yes","5Nnn2PqcEKG4dqRP9h40La"
"Batho Gündra","https://artaurea.de/profiles/guendra-batho/","Halskette Treppenkette. Gold 750. MJC Winner 2011","Halskette Treppenkette. Gold 750. MJC Winner 2011","2011","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-treppenkette1.jpg","batho-guendra-treppenkette1.jpg","Yes","5Nnn2PqcEKG4dqRP9h40La"
"Batho Gündra","https://artaurea.de/profiles/guendra-batho/","Ring. Gelbgold 750, Diamant im Spirit Sun Schliff. MJC Winner 2012","Ring. Gelbgold 750, Diamant im Spirit Sun Schliff. MJC Winner 2012","2012","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-ring-e1399402972509.jpg","batho-guendra-ring-e1399402972509.jpg","Yes","5Nnn2PqcEKG4dqRP9h40La"
"Bernard Heesen","https://artaurea.de/profiles/heesen-bernard-2/","Krug","Krug. Glas, 88 x 30 cm","","https://artaurea.de/wp-content/uploads/2015/04/Art_Aurea_Bernard-Heesen_photo_def_image.jpg","Art_Aurea_Bernard-Heesen_photo_def_image.jpg","Yes","hEWOpVV05Nk2Wkv6vItpVr"
"Bernard Heesen","https://artaurea.de/profiles/heesen-bernard-2/","Krug","Krug. Glas, 96 x 40 cm","","https://artaurea.de/wp-content/uploads/2015/04/Art_Aurea_Bernard_Heesen_photo_def_image.jpg","Art_Aurea_Bernard_Heesen_photo_def_image.jpg","Yes","hEWOpVV05Nk2Wkv6vItpVr"
"Emil Heger","https://artaurea.de/profiles/heger-emil/","Drehformen, 1996. Steinzeug, H 120 cm","Drehformen, 1996. Steinzeug, H 120 cm","1996","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-01_Drehformen.jpg","Emil-Heger-Keramik-01_Drehformen.jpg","Yes","hEWOpVV05Nk2Wkv6vItGkD"
"Emil Heger","https://artaurea.de/profiles/heger-emil/","Drehformen, 1999. Steinzeug, H 21 cm","Drehformen, 1999. Steinzeug, H 21 cm","1999","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-02_Drehformen.jpg","Emil-Heger-Keramik-02_Drehformen.jpg","Yes","hEWOpVV05Nk2Wkv6vItGkD"
"Emil Heger","https://artaurea.de/profiles/heger-emil/","Drehform, 2003. Steinzeug, H 59 cm","Drehform, 2003. Steinzeug, H 59 cm","2003","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-03_Drehform.jpg","Emil-Heger-Keramik-03_Drehform.jpg","Yes","hEWOpVV05Nk2Wkv6vItGkD"
